Date,^XAU,GOLD,KGC,NEM,^DJI,^GSPC
5/22/2018,0.000974681,-0.0060606,-0.008287285,-0.014731979,-0.007151355,-0.003135762
5/23/2018,0.012049633,0.016006101,0.002785513,0.020623852,0.002109991,0.00324841
5/24/2018,0.014792492,0.011252785,0.011111167,0.00959841,-0.003015685,-0.002023213
5/25/2018,-0.010665963,-0.006676499,-0.010989066,-0.013260009,-0.002364601,-0.00235722
5/29/2018,-0.005150938,-0.004480987,-0.008333326,-0.012930992,-0.015821888,-0.011564187
5/30/2018,0.009632696,0.003750952,0.016806774,0.006678611,0.012574378,0.012695791
5/31/2018,-0.006320797,-0.014200339,-0.00826452,-0.006634303,-0.010213301,-0.00687956
6/1/2018,-0.003360523,-0.008339625,-0.00555555,-0.007449291,0.008984786,0.01084923
6/4/2018,-0.010356462,-0.013761491,-0.00837988,-0.010093152,0.007244854,0.004479598
6/5/2018,0.010586551,0.004651195,0.005633798,0.007843117,-0.000552477,0.000702593
6/6/2018,0.00397344,-0.001543245,0.002801118,0.002853453,0.013968162,0.008567392
6/7/2018,-0.004677374,0.000772815,-0.00837988,-0.002069271,0.003778655,-0.000714188
6/8/2018,-0.000722949,0.005405456,0.008450696,-0.005184053,0.002976028,0.003125904
6/11/2018,0.008440817,0.013824834,0.016759828,0.004950459,0.000228359,0.001068708
6/12/2018,0.002271941,-0.0030303,0.01923075,0.005703947,-6.24E-05,0.001743385
6/13/2018,-0.000357895,-0.008358637,0.002695415,-0.002320189,-0.004720687,-0.004026128
6/14/2018,0.010502414,0.009195393,0.018817186,0.011886281,-0.001027279,0.00247155
6/15/2018,-0.024684025,-0.027334826,-0.01846964,-0.019407516,-0.003369574,-0.001017103
6/18/2018,-0.002421949,0.002341899,0.002688169,0.000781218,-0.004105532,-0.002126128
6/19/2018,-0.008618586,0.001557594,0,-0.002081755,-0.011496152,-0.004023402
6/20/2018,-0.005142625,-0.003110417,-0.008042888,-0.010430188,-0.001716996,0.001712154
6/21/2018,-0.004430777,0.002340147,-0.0027027,-0.024505936,-0.007952922,-0.006345511
6/22/2018,0.013722347,0.014785959,0.008130073,0.01188543,0.004872573,0.001861935
6/25/2018,-0.018048821,-0.013036816,-0.013440847,-0.012546648,-0.013347354,-0.013724669
6/26/2018,-0.000496688,-0.009324001,0.019073551,0.004866085,0.001249695,0.002204577
6/27/2018,-0.006834034,-0.003921584,-0.01871656,-0.005111612,-0.006816241,-0.008604355
6/28/2018,-0.001251076,0,0,0.000540845,0.004082536,0.00617869
6/29/2018,0.02204678,0.033858292,0.024523137,0.019189164,0.002286061,0.000758403
7/2/2018,-0.005883022,-0.000761632,-0.010638288,-0.004242902,0.001473731,0.003067957
7/3/2018,0.021698954,0.016006101,0.032258034,0.002396808,-0.005445279,-0.004947351
7/5/2018,0.010136314,0.010502651,0.007812493,0.020988335,0.007525182,0.008620804
7/6/2018,0.000477851,-0.008908677,0.015503923,-0.015612763,0.004094975,0.008481282
7/9/2018,-0.005611955,-0.005992503,-0.012722634,-0.001057386,0.013088939,0.008822986
7/10/2018,0.003122024,0.010550067,0.002577317,0.003175415,0.005774415,0.003473267
7/11/2018,-0.030643973,-0.036539879,-0.028277669,-0.022157746,-0.008796707,-0.007094203
7/12/2018,0.001605301,0.001547949,0.0026455,0.001618597,0.009086531,0.008749043
7/13/2018,-0.00838368,-0.002318372,-0.00527704,-0.00781042,0.003792174,0.001079237
7/16/2018,-0.003605631,-0.006971352,-0.01061007,-0.009229103,0.001796574,-0.001028136
7/17/2018,-0.001372606,-0.012480488,0.008042888,0.012054757,0.002215546,0.003973699
7/18/2018,0.001749336,-0.011058404,-0.01329786,0.006497068,0.00316078,0.002160513
7/19/2018,-0.014593965,-0.014377021,-0.018867906,-0.004572404,-0.005348923,-0.003952993
7/20/2018,0.007215186,0.002431097,0.01373625,0.000270255,-0.000254578,-0.000948448
7/23/2018,-0.018348612,-0.045270774,-0.013550122,-0.012155612,-0.00055192,0.001838049
7/24/2018,0.009217785,0.004233636,0.00824175,0.015313136,0.007892034,0.004780911
7/25/2018,0.00583533,-0.003372678,0.002724793,0.00915702,0.006820401,0.009101605
7/26/2018,-0.029385822,-0.060913649,-0.024456563,0.00907393,0.004445198,-0.003032296
7/27/2018,-0.002208916,0.011711636,0,-0.024332239,-0.002977614,-0.006562209
7/30/2018,-0.001432486,-0.007123769,0.002785513,-0.004337215,-0.005666973,-0.00575417
7/31/2018,0.008085586,0.003587441,0,-0.001361264,0.004281823,0.004884729
8/1/2018,-0.018499356,-0.021447702,-0.008333326,-0.006543121,-0.003201595,-0.001040352
8/2/2018,-0.006326655,-0.000913263,-0.042016767,-0.005762873,-0.000302369,0.004926445
8/3/2018,0.009285011,0.014625302,0.002923974,0.006348318,0.005386522,0.004644183
8/6/2018,-0.011696668,-0.008108122,-0.005830898,-0.00685683,0.001555208,0.003538227
8/7/2018,-0.013829699,-0.019981859,-0.026393006,-0.003866319,0.004969398,0.002824182
8/8/2018,0.003101345,0.012048203,-0.006024091,0.002495153,-0.001762079,-0.00026238
8/9/2018,0.000940983,-0.005494544,-0.018181801,-0.012444711,-0.002912768,-0.001441674
8/10/2018,-0.007923668,-0.002762406,-0.027777751,-0.003080387,-0.007687015,-0.007113888
8/13/2018,-0.030458913,-0.030470907,-0.012698476,-0.026685309,-0.004955584,-0.004005992
8/14/2018,-0.012985203,-0.008571443,-0.009646293,-0.020490703,0.004455377,0.006389255
8/15/2018,-0.065497308,-0.041306466,-0.071428582,-0.06305243,-0.005435186,-0.007602165
8/16/2018,-0.027096594,-0.012024037,-0.017482501,-0.006289272,0.015750491,0.007919408
8/17/2018,0.025672967,0.016227262,0.028469809,0.014556993,0.004326891,0.003323116
8/20/2018,0.002882319,0.011976036,-0.006920491,-0.005302619,0.003481555,0.002428018
8/21/2018,0.010134596,0.003944769,0,0.001881511,0.002469055,0.002068536
8/22/2018,0.009583699,0.019646346,0.013937353,0.011580561,-0.003434608,-0.000398152
8/23/2018,-0.031444604,-0.014450922,-0.006872845,-0.020420788,-0.002977397,-0.001691262
8/24/2018,0.036447123,0.022482943,0.034602042,0.011686637,0.005198162,0.00619884
8/27/2018,0.016400718,0.015296352,0.010033435,0.006868599,0.0100538,0.007670409
8/28/2018,-0.019479633,0,-0.016556276,-0.012713174,0.000551981,0.000269278
8/29/2018,0.002223892,0,0.020202001,-0.003140715,0.002323156,0.005701434
8/30/2018,-0.017751435,-0.014124258,-0.013201308,-0.021739147,-0.005269001,-0.004430329
8/31/2018,-0.002409694,-0.004775567,0.003344478,-0.000644076,-0.000850413,0.000134478
9/4/2018,-0.042421462,-0.05566218,-0.056666692,-0.030293281,-0.000475252,-0.001654322
9/5/2018,-0.005675557,0.001016283,-0.010600697,0.001329312,0.000867345,-0.002803127
9/6/2018,-0.002536861,0.007106568,0,0.003650867,0.000803808,-0.003652305
9/7/2018,0.002066461,0.01310485,0.010714276,-0.003637586,-0.003051642,-0.002213345
9/10/2018,-0.017766541,-0.028855717,-0.031802091,-0.01294389,-0.002294625,0.001897827
9/11/2018,0,0.001024614,-0.003649632,-0.003698743,0.004408474,0.003739842
9/12/2018,0.034560715,0.031729729,0.032967001,0.0178873,0.001072708,0.000356672
9/13/2018,-0.004995253,0.002976164,0.021276661,0.001989372,0.005656785,0.005282254
9/14/2018,-0.005961736,0,0.003472219,0.005294502,0.00033197,0.000275482
9/17/2018,0.025094639,0.023738945,0.04152245,0.00855827,-0.003538595,-0.005569722
9/18/2018,0.006928477,0.012560305,0,0.006853818,0.007092355,0.005369015
9/19/2018,0.019724784,0.011450462,0.006644512,0.021717992,0.00605018,0.001253273
9/20/2018,0.001499452,0.001886746,-0.006600654,-0.000634532,0.00951386,0.007840592
9/21/2018,-0.011378981,-0.014124258,-0.019933536,0.001904745,0.003245661,-0.000368533
9/24/2018,0.003937637,0.05444123,-0.003389827,-0.014892247,-0.006784797,-0.003515688
9/25/2018,0.00633577,0.012681191,0.010204072,0.005146344,-0.002629309,-0.001305096
9/26/2018,-0.02533357,-0.029516987,-0.047138082,-0.044159973,-0.004036343,-0.003289278
9/27/2018,-0.006613355,0.025806426,-0.035335656,0.003682581,0.002071245,0.002763287
9/28/2018,0.009134603,-0.00449238,-0.010989,0.007338266,0.000695193,-6.87E-06
10/1/2018,-0.000613699,0.0054152,0.018518501,0.004966875,0.00729073,0.003641105
10/2/2018,0.028246914,0.049371564,0.021818161,0.027018112,0.004604988,-0.00039669
10/3/2018,-0.012391785,-0.005987998,-0.010676147,-0.022136687,0.002033738,0.00071152
10/4/2018,-0.003325793,0.002581733,-0.010791357,-0.003608881,-0.007488714,-0.008169482
10/5/2018,-0.006673782,-0.015450589,0.00363636,0.006914688,-0.006776071,-0.005527979
10/8/2018,0.00671862,-0.005231074,0.010869555,-0.001962049,0.001502191,-0.000395117
10/9/2018,-0.015926028,-0.007887831,-0.01792113,-0.013433809,-0.002122152,-0.001417904
10/10/2018,0.00971031,0.015901087,0.032846684,0.014945163,-0.031472271,-0.032864229
10/11/2018,0.068081193,0.093913037,0.045936437,0.070680687,-0.021325665,-0.020573008
10/12/2018,-0.009861404,-0.008744011,-0.027027001,-0.020782405,0.011462184,0.014206198
10/15/2018,0.016887965,0.018444229,0.006944438,0.019350778,-0.003529577,-0.005904979
10/16/2018,-0.004968041,0.003937023,-0.003448272,-0.01132881,0.021697314,0.0214956
10/17/2018,-0.00342365,-0.00235292,-0.010380695,-0.005574491,-0.003556041,-0.000252662
10/18/2018,0.00271976,0.034591161,-0.0034965,0.008097114,-0.012729395,-0.014391922
10/19/2018,0.000570925,0.001519792,0.028070233,-0.005560714,0.002556818,-0.00036117
10/22/2018,-0.014980675,-0.006828539,-0.037542707,-0.0068344,-0.004988524,-0.004299528
10/23/2018,0.006662791,0.019098548,0,0.01376292,-0.004976041,-0.00551183
10/24/2018,-0.021007181,-0.017241416,-0.021276576,-0.020055527,-0.02413558,-0.030864434
10/25/2018,-0.048794821,-0.04118993,-0.057971046,-0.06801007,0.01631713,0.01862504
10/26/2018,0.006952981,0.022275314,0.015384693,0.0135135,-0.011856937,-0.017327264
10/29/2018,-0.007211926,-0.013229578,-0.003787875,0.025333341,-0.009939547,-0.0065596
10/30/2018,0.011437489,0.002365909,0.019011388,0.007802333,0.017662403,0.01566678
10/31/2018,-0.017726217,-0.012588501,-0.033582146,-0.002580643,0.009693372,0.010851332
11/1/2018,0.045270749,0.062948203,0.065637097,0.036869382,0.010550366,0.010557844
11/2/2018,0,-0.012743634,-0.003623185,0.011228845,-0.004330455,-0.006316686
11/5/2018,-0.000744204,0.003037203,-0.00363636,-0.000925317,0.007552943,0.005600317
11/6/2018,-0.012362256,-0.005298993,-0.014598526,-0.002469837,0.006806716,0.006259296
11/7/2018,-0.01085811,-0.012176621,-0.0111111,0.00588049,0.02127134,0.021208856
11/8/2018,-0.003049199,0.009245057,-0.003745315,-0.002461595,0.000417105,-0.002508916
11/9/2018,-0.01881015,-0.014503857,-0.026315853,-0.012337993,-0.007709451,-0.009199014
11/12/2018,-0.023534945,-0.025561575,-0.027027002,-0.015302928,-0.023168037,-0.019701489
11/13/2018,-0.012928992,-0.011923658,-0.035714252,-0.003805926,-0.003966154,-0.00148192
11/14/2018,0.027328568,0.022526124,0.012345667,0.031518678,-0.008146256,-0.007567411
11/15/2018,0.022981255,0.022029877,0.004065037,0.014197502,0.008323978,0.010593753
11/16/2018,0.016771873,0.003849129,0.036437212,0.013998755,0.004901335,0.002223305
11/19/2018,-0.005750679,0.00383437,0.007812493,-0.015906326,-0.015573833,-0.016643109
11/20/2018,-0.008066953,-0.004583684,0.011627896,0.0033547,-0.022056567,-0.018151241
11/21/2018,0.031149284,0.033000792,0.030651404,0.020972602,-3.89E-05,0.003043291
11/23/2018,-0.028720244,-0.027488847,0.007434937,-0.033640996,-0.00730605,-0.006554842
11/26/2018,-0.008273224,-0.004583684,-0.0221402,0.000308137,0.014588312,0.015532368
11/27/2018,-0.018229632,-0.021488852,-0.026415158,-0.015706871,0.00440297,0.003261692
11/28/2018,0.031156563,0.023529427,0.050387643,0.022841038,0.024958824,0.02297398
11/29/2018,-0.011139871,0,0.007380067,-0.010706592,-0.001087652,-0.002183108
11/30/2018,-0.005246975,-0.02298852,-0.007326,0,0.007878068,0.008170748
12/3/2018,0.021408583,0.018823511,0.0442804,0.027210917,0.011275885,0.010941426
12/4/2018,0.004860379,0.010777548,-0.010600697,0.017158329,-0.030951215,-0.032364903
12/6/2018,0.002871747,0.018278733,0.00714285,-0.033441877,-0.00317258,-0.001522228
12/7/2018,0.023963889,0.023186269,0.010638288,0.022351486,-0.022395707,-0.023320119
12/10/2018,-0.007948203,0.011695895,0.003508769,0.004192854,0.001406807,0.001762154
12/11/2018,-0.004599483,-0.017341024,-0.006993001,-0.005666527,-0.002170862,-0.000356346
12/12/2018,0.023103341,0.030882358,0.017605701,0.022195611,0.006443486,0.005419504
12/13/2018,0.001602573,0.006419344,0.003460204,-0.001173736,0.002858505,-0.00019993
12/14/2018,-0.016872781,-0.031892262,-0.006896545,-0.021445344,-0.020200163,-0.01908671
12/17/2018,0.023672232,-0.000732081,0.045138844,0.009006281,-0.021058861,-0.020773481
12/18/2018,0.02052317,0.016849854,0.023255792,0.016364154,0.003503591,8.64E-05
12/19/2018,-0.056649199,-0.072046109,-0.068181832,-0.060597181,-0.014866777,-0.015395715
12/20/2018,0.047740584,0.038819875,0.094076735,0.062324711,-0.019896558,-0.015772106
12/21/2018,-0.016048184,-0.019432005,-0.006369496,-0.016427145,-0.018120635,-0.020588228
12/24/2018,0.027377384,0.039634182,0.057692331,0.031315332,-0.029100431,-0.027112254
12/26/2018,-0.008079372,0.000733085,-0.048484803,-0.001446011,0.049845818,0.049593743
12/27/2018,0.011431772,0.004395635,0.031847102,0.013321834,0.011380627,0.008562681
12/28/2018,-0.015541092,-0.043034293,-0.018518501,-0.014861401,-0.003302671,-0.001241583
12/31/2018,0.014064342,0.032012201,0.018867906,0.005221941,0.01149319,0.008492484
1/2/2019,0.003962621,-0.032496276,0,-0.004906262,0.00080503,0.001268497
1/3/2019,0.017338535,-0.007633617,-0.003086417,-0.002900188,-0.028270913,-0.02475673
1/4/2019,-0.004156789,0.006923089,0.003095972,0,0.032924808,0.034335715
1/7/2019,-0.009322468,-0.012987019,-0.018518501,-0.011925533,0.004190193,0.007010435
1/8/2019,0.003792195,-0.044891635,0.012578604,0.002943729,0.010883337,0.009695285
1/9/2019,0.018329334,0.008914073,0,0.008805378,0.00385371,0.004098045
1/10/2019,-0.016625434,-0.007228928,-0.018633522,0.013092836,0.005142601,0.004518419
1/11/2019,0.001956118,0.006472486,0.009493662,0.001723187,-0.000248759,-0.000146298
1/14/2019,-0.007809198,-0.011253971,-0.00940438,-0.088876155,-0.003588496,-0.005257525
1/15/2019,-0.025017551,-0.035772401,-0.018987399,-0.023914418,0.006514055,0.010721689
1/16/2019,0.002450601,-0.000843109,0.009677487,0.017408092,0.005882686,0.002221985
1/17/2019,-0.000143833,0.004219345,0.009584655,0.001901184,0.006731044,0.0075914
1/18/2019,-0.016539645,-0.009243669,-0.018987399,0.004743821,0.013797646,0.013183053
1/22/2019,0.005264706,-0.000848196,0.012903291,0.010387095,-0.012218282,-0.014157306
1/23/2019,0.001745748,-0.000848835,-0.006369496,0.003115336,0.007012592,0.002202913
1/24/2019,-0.004211457,0.006796935,0.006410327,-0.000621132,-0.000910614,0.001375726
1/25/2019,0.037917435,0.033755241,0.028662392,0.030453683,0.007492249,0.008488694
1/28/2019,0.006744462,0.007346951,0.003095972,-0.007539204,-0.008447946,-0.007846827
1/29/2019,0.026099024,0.047812005,0.006172834,0.01914315,0.002109417,-0.001456247
1/30/2019,0.013737788,0.009280733,0.021472372,0.00506852,0.017693211,0.015549261
1/31/2019,0.023748884,0.026053651,0.009009001,0.011865961,-0.000607217,0.008597396
2/1/2019,-0.005111394,-0.010455589,0.002976188,-0.007915581,0.002568862,0.00089861
2/4/2019,-0.001185667,0.007547199,-0.008902069,0.009456256,0.007001248,0.006776237
2/5/2019,0.006462647,0.000749009,0.029940163,-0.001170987,0.006820709,0.00470842
2/6/2019,-0.012449181,-0.008982028,-0.017441844,-0.004103148,-0.000835005,-0.002224438
2/7/2019,-0.007961763,0.007552899,-0.014792955,-0.007357269,-0.008695111,-0.00935714
2/8/2019,0.013242347,0.020989485,0.021021073,0.00326121,-0.002510942,0.000676201
2/11/2019,-0.012409273,-0.013950043,-0.020588285,-0.005614617,-0.002119812,0.000709103
2/12/2019,-0.007084598,-0.004467641,-0.033033002,-0.00772666,0.014874417,0.012890225
2/13/2019,-0.003230989,-0.041136888,-0.003105587,-0.004791849,0.004621682,0.003023995
2/14/2019,0.006212845,0.007020293,0.015576309,-0.003611163,-0.004066782,-0.002651642
2/15/2019,0.015302005,0.00309837,0.070552153,0.003926338,0.01744772,0.010878753
2/19/2019,0.042041252,0.046332076,0.080229218,0.038808575,0.000311797,0.001498743
2/20/2019,0.007612262,0.015498158,0.007957552,0.024905898,0.002437849,0.001777111
2/21/2019,-0.01410218,-0.031976782,-0.039473647,0.000565144,-0.003999647,-0.003526437
2/22/2019,0.0039591,-0.021021001,-0.005479447,0.030217444,0.007008714,0.006411102
2/25/2019,-0.009413533,-0.032975484,-0.027548248,-0.010416696,0.002310199,0.001231863
2/26/2019,-0.0021832,-0.001586004,-0.01983001,-0.031855894,-0.001301886,-0.000790457
2/27/2019,-0.018532752,-0.007148543,-0.026011605,-0.02660945,-0.002794549,-0.000544049
2/28/2019,-0.005376392,0.011200027,-0.011869425,0.002939402,-0.002661525,-0.002825508
3/1/2019,-0.023862856,-0.026107588,-0.036036002,-0.008792475,0.004256842,0.006895321
3/4/2019,0.007698537,0.016246938,0.009345785,0.018628063,-0.007940805,-0.003880558
3/5/2019,0.00402095,0.015187816,0.003086417,0.001451357,-0.000504249,-0.001131533
3/6/2019,-0.023494888,-0.023622063,-0.024615361,-0.039420308,-0.005160299,-0.006524099
3/7/2019,0.006561801,0.018548428,-0.009463713,0.002414057,-0.007799123,-0.008125718
3/8/2019,0.032459588,0.023752984,0.070063625,0.014750086,-0.000902525,-0.002131689
3/11/2019,-0.006445644,0.01933488,-0.005952375,-0.007712795,0.007883644,0.014666042
3/12/2019,0.020389262,0.003793569,0.035928182,0.031988032,-0.003751166,0.002953318
3/13/2019,0.004541306,0.009070359,-0.002890171,-0.003186576,0.005800526,0.006949584
3/14/2019,-0.026995562,-0.017977582,-0.026087,-0.028770755,0.000274243,-0.000868022
3/15/2019,0.009557961,-0.008390516,0.005952446,-0.008378181,0.005403735,0.004984903
3/18/2019,-0.0122288,-0.003846169,-0.020710109,-0.004224484,0.002523533,0.003705947
3/19/2019,0.003727353,-0.008494182,0.003021145,0.008484811,-0.001031051,-0.000130562
3/20/2019,0.018832867,0.021027999,0.033132571,0.017728371,-0.005474132,-0.002944354
3/21/2019,0.006118214,0.012967207,0.008746347,0.013581426,0.008422381,0.010852481
3/22/2019,0.001164398,0.029367496,0.005780341,0.004951883,-0.017725153,-0.018974501
3/25/2019,0.024424909,0.043891761,0.040229846,0.011594247,0.000568959,-0.000839021
3/26/2019,0.005046065,0.016117697,-0.002762428,0.01891117,0.005521861,0.007182726
3/27/2019,-0.014560011,-0.017241379,-0.019390564,0.004218158,-0.001252668,-0.004644325
3/28/2019,-0.025601861,-0.025964904,-0.031073417,-0.003920453,0.003585131,0.003589482
3/29/2019,-0.001830057,-0.012247844,0.002915449,0.005622737,0.008213048,0.00673428
4/1/2019,-0.0166318,-0.019693688,-0.029069809,-0.004473018,0.012717201,0.0115686
4/2/2019,0.00253033,0.001488129,0.005988018,0.006178074,-0.003019567,1.75E-05
4/3/2019,0.001859716,-0.011887061,0.008928634,0.003349119,0.001489736,0.002148377
4/4/2019,0.022142644,0.019548889,0.023598797,0.014742664,0.006350567,0.002084635
4/5/2019,-0.003242963,-0.00516229,0.008645525,0.000548258,0.001529655,0.004636433
4/8/2019,0.01262365,0.00222392,0.014285701,0.004383557,-0.0031777,0.00104746
4/9/2019,0.002056338,0.014792885,0.014084494,-0.001636699,-0.007229768,-0.006067494
4/10/2019,-0.012825445,-0.009475227,-0.022222202,-0.00901634,0.000251623,0.003477872
4/11/2019,-0.012862126,-0.010301718,-0.014204532,-0.008271277,-0.000539408,3.81E-05
4/12/2019,-0.002632332,-0.002230463,0,0.00778423,0.010299104,0.006609324
4/15/2019,0.001979434,0.015648289,0.008645525,-0.002206947,-0.001042365,-0.000629369
4/16/2019,-0.018174598,-0.024944985,-0.011428561,-0.038153092,0.002573099,0.000509358
4/17/2019,-0.008450769,-0.006772021,-0.028901775,-0.017533791,-0.000117988,-0.002273812
4/18/2019,-0.013933967,0.001515186,-0.038690441,-0.03335282,0.004158863,0.001579092
4/22/2019,-0.017423469,-0.018910741,-0.018575834,-0.014830559,-0.001825645,0.001012018
4/23/2019,-0.007539806,-0.012336148,-0.006309142,-0.005529963,0.005482236,0.008841206
4/24/2019,0.008863214,0.001561241,0.0285714,-0.00525172,-0.002226102,-0.002191763
4/25/2019,-0.015060687,0.000779441,-0.015432084,-0.017701913,-0.005074649,-0.000368974
4/26/2019,0.028599807,0.012461047,0.031347932,-0.005374647,0.003070431,0.004685292
4/29/2019,-0.024088093,-0.026153858,-0.027355597,-0.022250441,0.000416698,0.001071522
4/30/2019,0.003667167,0.00473937,-0.006249994,0.009752901,0.00145059,0.000951417
5/1/2019,-0.022063059,-0.010220135,-0.037735887,-0.023824848,-0.006120787,-0.007502163
5/2/2019,-0.019255589,-0.006354243,-0.003267971,-0.007255914,-0.004629244,-0.002123986
5/3/2019,0.007912101,0.006394878,0.006557371,0.003986675,0.007494364,0.009638279
5/6/2019,-0.000290802,0.000794299,0,-0.009265347,-0.002507786,-0.004470988
5/7/2019,0.013378011,0.0095238,-0.003257326,0.026052063,-0.017905364,-0.016511651
5/8/2019,-0.019371589,-0.011792498,0.016339854,-0.016927037,8.63E-05,-0.001605425
5/9/2019,-0.00512143,-0.015910884,-0.009646293,-0.008940412,-0.005351752,-0.003021425
5/10/2019,-0.010295587,-0.029911066,-0.009740251,0.007350461,0.004414131,0.003720297
5/13/2019,0.022588745,0.025833368,0.036065618,0.025207305,-0.023798093,-0.024130557
5/14/2019,-0.006103738,0.012185184,-0.009493662,-0.002588157,0.008176135,0.008015945
5/15/2019,-0.001315928,0.00321027,0.01277954,-0.004541012,0.004542085,0.005838975
5/16/2019,-0.012737961,-0.025599976,-0.012618284,-0.004561789,0.008369463,0.008895287
5/17/2019,0.000889775,0.003284069,0.009584655,0.012111321,-0.003815524,-0.005837333
5/20/2019,-0.003556051,-0.001636699,0,0.008085382,-0.00326423,-0.006749378
5/21/2019,0.002527854,-0.006557371,-0.006329108,0.005453965,0.007688102,0.008495836
5/22/2019,-0.018985447,-0.01485151,-0.012738917,-0.000638177,-0.003892237,-0.002824396
5/23/2019,0.001058356,0.00167508,0.006451607,0.010217104,-0.01110071,-0.01191415
5/24/2019,0.005286188,-0.00083614,0.006410327,0.008849579,0.003735465,0.001353559
5/28/2019,-0.004807688,-0.017573225,0.022292972,-0.00783208,-0.009298945,-0.008375677
5/29/2019,0.002415514,0.000851808,-0.006230524,-0.002210284,-0.008732894,-0.006911912
5/30/2019,0.015813184,0.003404252,0,0.015506322,0.00173008,0.002098471
5/31/2019,0.038102295,0.053435124,0.025078346,0.031162356,-0.014097874,-0.013195373
6/3/2019,0.042559319,0.053945255,0.088685004,0.016319157,0.000191023,-0.00276524
6/4/2019,0.008219157,0.009167294,-0.002808986,0.021706795,0.020644841,0.021432371
6/5/2019,0.001358675,0.001513967,-0.014084494,0.0037835,0.008186845,0.008161855
6/6/2019,0.009633741,0.021164074,0.00285714,0.023774997,0.00709056,0.006135587
6/7/2019,-0.001075149,0.002220558,-0.014245001,0.010195321,0.010236102,0.010497697
6/10/2019,-0.013588082,-0.006646983,-0.008670512,-0.010653134,0.003030342,0.004660044
6/11/2019,0.007910554,0.007434973,0.002915449,-0.010484634,-0.000543686,-0.00034988
6/12/2019,0.012990515,0.013284085,0.01453487,0.015750375,-0.001676859,-0.002037579
6/13/2019,0.015094807,0.009468326,0.022922614,0.002255371,0.00392002,0.004097382
6/14/2019,-0.002368737,0.002886,-0.008403353,0.0106892,-0.000657307,-0.001611512
6/17/2019,0.010288864,0.017985612,-0.011299424,0.008071275,0.000878508,0.000931749
6/18/2019,0.010053588,0.015547722,0.028571401,-0.005797982,0.013518789,0.0097174
6/19/2019,0.011763134,0.007654813,0.013888942,0.009719586,0.001453246,0.002985164
6/20/2019,0.044972587,0.056629881,0.046575297,0.033553388,0.00940122,0.009472185
6/21/2019,0.004279233,0.019607855,-0.007853396,-0.002394895,-0.001272338,-0.001259223
6/24/2019,0.033479426,0.041025601,0.042216382,0.025340008,0.000314688,-0.001731887
6/25/2019,-0.013193577,-0.014162534,-0.012658216,-0.013007285,-0.006709123,-0.009496397
6/26/2019,-0.000358109,-0.00936918,-0.015384661,0.008697993,-0.000429422,-0.001233934
6/27/2019,-0.0039407,-0.010088263,0.005208328,-0.004964688,-0.000385888,0.003823176
6/28/2019,0.008631981,0.00445864,0.005181404,0.01024158,0.002766314,0.005757453
7/1/2019,-0.03458928,-0.049461044,-0.059278354,-0.014556833,0.004416125,0.007672301
7/2/2019,0.032381153,0.040026711,0.046575297,0.013980448,0.002591941,0.002928126
7/3/2019,0.002385266,0.018601665,0.018324653,0.008324654,0.006694384,0.007672379
7/5/2019,-0.010351014,-0.005037779,-0.015424211,-0.008771934,-0.001627266,-0.001805902
7/8/2019,-0.000360649,0.003797435,0,-0.003383583,-0.004307927,-0.004835444
7/9/2019,0.009140134,0.011979797,0.023498735,0.012274677,-0.00084497,0.001236557
7/10/2019,0.023239147,0.029283567,0.051020359,0.007481964,0.00286404,0.00451069
7/11/2019,-0.010482198,-0.007869314,-0.024271822,0.005889873,0.00848396,0.002285227
7/12/2019,0.009887052,0.007321589,0.007462739,0.003564139,0.009005777,0.004620175
7/15/2019,0.000815847,-0.010296794,-0.004938267,-0.006341959,0.00099264,0.000175869
7/16/2019,0.001397404,-0.014075859,-0.004962774,-0.012254265,-0.000860015,-0.003403779
7/17/2019,0.038027728,0.037243852,0.034912683,0.009563266,-0.004235543,-0.006531244
7/18/2019,0.034057818,0.030520662,0.038554179,0.016385032,0.000114662,0.003581998
7/19/2019,-0.006933904,-0.000580733,0,-0.010327452,-0.00252623,-0.006176735
7/22/2019,0.003163793,0.00755381,-0.016241339,0.015525594,0.000651876,0.002828695
7/23/2019,-0.008047829,-0.002883462,-0.009433954,-0.007017609,0.006524721,0.006847483
7/24/2019,0.018857595,0.003470183,0.014285815,-0.008076721,-0.002896567,0.004688148
7/25/2019,-0.022705269,-0.017867404,-0.021126795,-0.026717538,-0.00473012,-0.005262401
7/26/2019,-0.001871814,0.001173624,0.016786497,-0.025359509,0.001896348,0.007387691
7/29/2019,0.013017102,0.008792475,0.004717089,0.011534343,0.001062809,-0.001616115
7/30/2019,0.004464729,-0.011621085,0.00234736,0.000530375,-0.000857051,-0.002578655
7/31/2019,-0.049869889,-0.04409171,-0.05854801,-0.032069947,-0.012271114,-0.010885526
8/1/2019,0.04769512,0.042435457,0.111940252,0.01725085,-0.010454392,-0.008998794
8/2/2019,-0.010890873,-0.002359936,0.022371451,-0.006460341,-0.003701937,-0.00728274
8/5/2019,0.035895201,0.04021291,0.045951867,0.013817348,-0.028969955,-0.02977782
8/6/2019,0.002444682,-0.001137036,0.010460191,0.015232591,0.012123122,0.013017017
8/7/2019,0.018449852,0.027319269,0.047619052,0.035798809,-0.000862452,0.000766876
8/8/2019,0.009057731,0.007756305,0.015810262,-0.001524716,0.014269933,0.018762303
